,fluxes
rxn02834_c0ml,0.0
rxn01213_c0ml,0.006443140634739243
rxn03860_c0ml,0.0
rxn00459_c0ml,1.5384461490442514
rxn02085_c0ml,0.014889403740493369
rxn02304_c0ml,0.00029083050154480537
rxn00770_c0ml,0.10862228125537512
rxn05902_c0ml,-0.04121924272975121
rxn10945_c0ml,0.0
rxn05195_c0ml,0.002326644012358443
rxn06377_c0ml,0.0
rxn12822_c0ml,0.0
rxn05059_c0ml,-0.003009429939062115
rxn01366_c0ml,0.0060188598781242275
rxn05579_c0ml,0.0
rxn06197_c0ml,0.0
rxn01208_c0ml,0.0865171414290983
rxn01143_c0ml,0.0
rxn01647_c0ml,0.0
rxn10474_c0ml,-0.0005816610030896107
rxn00260_c0ml,-1.0663867479178601
rxn04757_c0ml,0.0
rxn03380_c0ml,0.0
rxn07454_c0ml,0.0
rxn00461_c0ml,0.004698157625470419
rxn05613_c0ml,0.0
rxn06037_c0ml,0.0
rxn00181_c0ml,0.0
rxn05247_c0ml,0.0
rxn01387_c0ml,0.0017449830092688967
rxn02937_c0ml,0.05913065887536013
rxn01652_c0ml,0.0
rxn03137_c0ml,0.058548997872270525
rxn10343_c0ml,0.0
rxn01115_c0ml,2.679863485999238
rxn05239_c0ml,0.0
rxn08312_c0ml,0.0
rxn00952_c0ml,0.024588733326244713
rxn01396_c0ml,0.0
rxn01961_c0ml,0.0
rxn01517_c0ml,0.0
rxn01807_c0ml,0.0
rxn05006_c0ml,0.0005816610030896107
rxn04443_c0ml,0.0
rxn01299_c0ml,0.0060188598781242275
rxn01800_c0ml,0.0
rxn02107_c0ml,0.0
rxn08309_c0ml,0.0
rxn05379_c0ml,0.016001594500806553
rxn03060_c0ml,0.0
rxn01512_c0ml,0.008289248567622073
rxn08655_c0ml,0.0
rxn03249_c0ml,0.0
rxn04113_c0ml,0.0
rxn00676_c0ml,0.0
rxn05909_c0ml,0.016630509403506494
rxn05599_c0ml,0.0
rxn01257_c0ml,0.0017449830092688967
rxn09272_c0ml,0.0
rxn05225_c0ml,0.0
rxn00903_c0ml,1.6987212151772295
rxn01648_c0ml,0.0
rxn01216_c0ml,0.0
rxn02213_c0ml,0.0640513610079601
rxn03365_c0ml,0.0
rxn05454_c0ml,0.016001594500806553
rxn01127_c0ml,-0.0060188598781242275
rxn01461_c0ml,0.0
rxn04908_c0ml,0.0
rxn00615_c0ml,0.0
rxn06160_c0ml,0.0
rxn07493_c0ml,0.0
rxn00332_c0ml,0.0
rxn00406_c0ml,0.0
rxn03971_c0ml,0.0
rxn00495_c0ml,0.0
rxn06870_c0ml,0.0
rxn03236_c0ml,0.0
rxn01265_c0ml,-0.0005816610030896107
rxn00874_c0ml,0.0
rxn00834_c0ml,0.03135345612089699
rxn00782_c0ml,0.0
rxn00704_c0ml,-0.023490788127352096
rxn01459_c0ml,0.0
rxn05252_c0ml,0.0
rxn01671_c0ml,0.0
rxn02362_c0ml,0.0
rxn12642_c0ml,0.0
rxn05620_c0ml,0.0
rxn11702_c0ml,0.0011633220061792215
rxn07673_c0ml,0.0
rxn01332_c0ml,0.0640513610079601
rxn02045_c0ml,0.0
rxn01530_c0ml,0.0
rxn00320_c0ml,0.0
rxn00785_c0ml,0.09710434738897267
rxn03909_c0ml,0.0662212589574148
rxn10806_c0ml,0.0
rxn01101_c0ml,0.2535083231723322
rxn03084_c0ml,0.05913065887536013
rxn06600_c0ml,0.0
rxn00558_c0ml,0.0
rxn12635_c0ml,0.0
rxn00346_c0ml,0.0011633220061791653
rxn04726_c0ml,0.0
rxn00550_c0ml,0.0
rxn07841_c0ml,0.0
rxn01859_c0ml,0.0060188598781242275
rxn00806_c0ml,-0.07051554692829175
rxn02199_c0ml,0.0
rxn05024_c0ml,0.0
rxn01851_c0ml,0.0
rxn11834_c0ml,0.0
rxn05201_c0ml,0.0
rxn09449_c0ml,0.0
rxn00314_c0ml,0.0
rxn05656_c0ml,0.0
rxn05616_c0ml,-0.0005816610030896107
rxn01507_c0ml,0.0060188598781242275
rxn02423_c0ml,0.0
rxn05651_c0ml,0.041800903732839956
rxn00077_c0ml,0.0
rxn01388_c0ml,0.0
rxn02391_c0ml,0.0
rxn03638_c0ml,0.018792630501881676
rxn05126_c0ml,0.0
rxn01406_c0ml,0.0005816610030896107
rxn01446_c0ml,0.0
rxn05249_c0ml,0.0
rxn10043_c0ml,0.0
rxn10223_c0ml,0.0
rxn00742_c0ml,0.0
rxn04658_c0ml,0.0
rxn00991_c0ml,0.0
rxn10260_c0ml,0.006000597937802458
rxn03915_c0ml,0.0
rxn03242_c0ml,0.0
rxn00541_c0ml,0.4626565507279018
rxn01924_c0ml,0.0
rxn01142_c0ml,0.0
rxn01368_c0ml,0.0
rxn00134_c0ml,0.009508825896661873
rxn01480_c0ml,0.0
rxn05233_c0ml,0.003009429939062115
rxn09109_c0ml,0.0
rxn00141_c0ml,0.003489966018537646
rxn05375_c0ml,0.016001594500806553
rxn14294_c0ml,0.0
rxn01200_c0ml,0.014260355879130885
rxn01241_c0ml,0.20031631314896112
rxn00859_c0ml,0.0
rxn00438_c0ml,0.0005816610030896028
rxn04744_c0ml,0.0
rxn00288_c0ml,0.0
rxn02185_c0ml,-0.1538462969112901
rxn00763_c0ml,1.8962513978576139
rxn02473_c0ml,0.0
rxn06060_c0ml,0.0
rxn08656_c0ml,0.0017449830092689245
rxn01434_c0ml,0.2471374352908671
rxn00912_c0ml,0.0011633220061791653
